province,city,year,genealogy_count
四川省,德阳市,1999,1
四川省,德阳市,2000,1
四川省,德阳市,2003,1
四川省,德阳市,2004,1
四川省,德阳市,2005,2
四川省,德阳市,2006,2
四川省,德阳市,2009,2
四川省,德阳市,2010,1
四川省,德阳市,2011,1
四川省,德阳市,2012,1
四川省,德阳市,2013,4
四川省,德阳市,2014,4
四川省,德阳市,2015,1
四川省,德阳市,2016,2
四川省,德阳市,2017,1
四川省,德阳市,2021,1
四川省,德阳市,2023,1
四川省,成都市,--,26
四川省,成都市,1806,1
四川省,成都市,1813,1
四川省,成都市,1821,1
四川省,成都市,1822,1
四川省,成都市,1828,1
四川省,成都市,1831,1
四川省,成都市,1838,1
四川省,成都市,1843,1
四川省,成都市,1846,1
四川省,成都市,1849,1
四川省,成都市,1854,1
四川省,成都市,1855,1
四川省,成都市,1856,1
四川省,成都市,1861,1
四川省,成都市,1862,1
四川省,成都市,1864,2
四川省,成都市,1874,1
四川省,成都市,1875,2
四川省,成都市,1876,1
四川省,成都市,1877,1
四川省,成都市,1882,2
四川省,成都市,1883,1
四川省,成都市,1884,3
四川省,成都市,1888,1
四川省,成都市,1889,2
四川省,成都市,1890,2
四川省,成都市,1891,1
四川省,成都市,1892,1
四川省,成都市,1894,1
四川省,成都市,1896,1
四川省,成都市,1898,1
四川省,成都市,1899,1
四川省,成都市,1902,1
四川省,成都市,1905,2
四川省,成都市,1907,1
四川省,成都市,1909,2
四川省,成都市,1910,1
四川省,成都市,1911,1
四川省,成都市,1912,1
四川省,成都市,1913,2
四川省,成都市,1914,5
四川省,成都市,1915,1
四川省,成都市,1916,4
四川省,成都市,1917,2
四川省,成都市,1918,1
四川省,成都市,1919,1
四川省,成都市,1920,1
四川省,成都市,1921,2
四川省,成都市,1922,4
四川省,成都市,1923,4
四川省,成都市,1926,1
四川省,成都市,1927,3
四川省,成都市,1928,4
四川省,成都市,1929,2
四川省,成都市,1930,2
四川省,成都市,1932,4
四川省,成都市,1933,3
四川省,成都市,1934,2
四川省,成都市,1935,1
四川省,成都市,1936,2
四川省,成都市,1938,1
四川省,成都市,1940,1
四川省,成都市,1941,4
四川省,成都市,1942,1
四川省,成都市,1943,2
四川省,成都市,1944,1
四川省,成都市,1945,3
四川省,成都市,1948,2
四川省,成都市,1950,1
四川省,成都市,1957,2
四川省,成都市,1964,2
四川省,成都市,1985,1
四川省,成都市,1986,1
四川省,成都市,1989,1
四川省,成都市,1990,2
四川省,成都市,1992,3
四川省,成都市,1993,2
四川省,成都市,1994,1
四川省,成都市,1995,2
四川省,成都市,1996,2
四川省,成都市,1997,2
四川省,成都市,1998,4
四川省,成都市,1999,3
四川省,成都市,2000,7
四川省,成都市,2001,2
四川省,成都市,2002,2
四川省,成都市,2003,12
四川省,成都市,2004,6
四川省,成都市,2005,8
四川省,成都市,2006,8
四川省,成都市,2007,6
四川省,成都市,2008,9
四川省,成都市,2009,5
四川省,成都市,2010,9
四川省,成都市,2011,10
四川省,成都市,2012,9
四川省,成都市,2013,10
四川省,成都市,2014,7
四川省,成都市,2015,6
四川省,成都市,2016,8
四川省,成都市,2017,6
四川省,成都市,2018,7
四川省,成都市,2019,7
四川省,成都市,2020,4
四川省,成都市,2021,1
四川省,成都市,2023,2
四川省,攀枝花市,2012,1
四川省,泸州市,--,2
四川省,泸州市,1841,1
四川省,泸州市,1895,2
四川省,泸州市,1896,1
四川省,泸州市,1903,1
四川省,泸州市,1906,1
四川省,泸州市,1907,1
四川省,泸州市,1911,1
四川省,泸州市,1914,1
四川省,泸州市,1928,4
四川省,泸州市,1931,1
四川省,泸州市,1933,2
四川省,泸州市,1937,1
四川省,泸州市,1949,1
四川省,泸州市,1950,1
四川省,泸州市,1985,2
四川省,泸州市,1987,1
四川省,泸州市,1990,1
四川省,泸州市,1996,1
四川省,泸州市,1997,3
四川省,泸州市,1998,2
四川省,泸州市,1999,4
四川省,泸州市,2000,1
四川省,泸州市,2001,2
四川省,泸州市,2003,1
四川省,泸州市,2006,1
四川省,泸州市,2007,3
四川省,泸州市,2008,3
四川省,泸州市,2009,3
四川省,泸州市,2010,4
四川省,泸州市,2011,2
四川省,泸州市,2012,3
四川省,泸州市,2013,4
四川省,泸州市,2014,1
四川省,泸州市,2015,4
四川省,泸州市,2016,11
四川省,泸州市,2017,4
四川省,泸州市,2018,6
四川省,泸州市,2019,2
四川省,泸州市,2020,4
四川省,泸州市,2021,2
四川省,甘孜藏族自治州,--,1
四川省,甘孜藏族自治州,2008,1
四川省,眉山市,--,5
四川省,眉山市,1809,1
四川省,眉山市,1814,1
四川省,眉山市,1821,1
四川省,眉山市,1834,1
四川省,眉山市,1860,1
四川省,眉山市,1878,1
四川省,眉山市,1899,1
四川省,眉山市,1902,1
四川省,眉山市,1904,1
四川省,眉山市,1911,1
四川省,眉山市,1912,2
四川省,眉山市,1913,1
四川省,眉山市,1917,1
四川省,眉山市,1920,1
四川省,眉山市,1921,2
四川省,眉山市,1922,1
四川省,眉山市,1924,1
四川省,眉山市,1929,1
四川省,眉山市,1931,1
四川省,眉山市,1933,1
四川省,眉山市,1935,1
四川省,眉山市,1938,2
四川省,眉山市,1940,1
四川省,眉山市,1942,1
四川省,眉山市,1945,1
四川省,眉山市,1947,1
四川省,眉山市,1993,1
四川省,眉山市,1994,1
四川省,眉山市,1998,1
四川省,眉山市,2002,1
四川省,眉山市,2007,1
四川省,眉山市,2009,1
四川省,眉山市,2010,1
四川省,眉山市,2011,1
四川省,眉山市,2012,3
四川省,眉山市,2013,5
四川省,眉山市,2014,2
四川省,眉山市,2015,4
四川省,眉山市,2016,2
四川省,眉山市,2017,2
四川省,眉山市,2018,4
四川省,眉山市,2021,1
四川省,绵阳市,--,4
四川省,绵阳市,1833,1
四川省,绵阳市,1869,1
四川省,绵阳市,1884,1
四川省,绵阳市,1885,1
四川省,绵阳市,1896,1
四川省,绵阳市,1899,1
四川省,绵阳市,1916,1
四川省,绵阳市,1917,1
四川省,绵阳市,1922,1
四川省,绵阳市,1928,1
四川省,绵阳市,1929,1
四川省,绵阳市,1930,1
四川省,绵阳市,1932,1
四川省,绵阳市,1943,1
四川省,绵阳市,1946,1
四川省,绵阳市,1950,1
四川省,绵阳市,1985,1
四川省,绵阳市,1992,1
四川省,绵阳市,1994,1
四川省,绵阳市,1995,1
四川省,绵阳市,1997,2
四川省,绵阳市,1998,2
四川省,绵阳市,1999,4
四川省,绵阳市,2000,1
四川省,绵阳市,2001,2
四川省,绵阳市,2003,5
四川省,绵阳市,2004,5
四川省,绵阳市,2005,3
四川省,绵阳市,2006,1
四川省,绵阳市,2007,3
四川省,绵阳市,2008,1
四川省,绵阳市,2009,1
四川省,绵阳市,2010,7
四川省,绵阳市,2011,2
四川省,绵阳市,2012,5
四川省,绵阳市,2013,2
四川省,绵阳市,2014,4
四川省,绵阳市,2015,2
四川省,绵阳市,2016,3
四川省,绵阳市,2017,1
四川省,绵阳市,2018,1
四川省,绵阳市,2019,1
四川省,绵阳市,2020,7
四川省,绵阳市,2021,3
四川省,绵阳市,2023,1
四川省,自贡市,--,1
四川省,自贡市,1873,1
四川省,自贡市,1906,1
四川省,自贡市,1907,1
四川省,自贡市,1909,1
四川省,自贡市,1913,1
四川省,自贡市,1915,1
四川省,自贡市,1918,3
四川省,自贡市,1922,1
四川省,自贡市,1924,1
四川省,自贡市,1926,1
四川省,自贡市,1929,1
四川省,自贡市,1930,1
四川省,自贡市,1932,1
四川省,自贡市,1939,1
四川省,自贡市,1987,1
四川省,自贡市,1991,1
四川省,自贡市,1995,1
四川省,自贡市,1996,2
四川省,自贡市,1997,1
四川省,自贡市,1998,5
四川省,自贡市,1999,2
四川省,自贡市,2000,1
四川省,自贡市,2001,2
四川省,自贡市,2004,2
四川省,自贡市,2005,1
四川省,自贡市,2006,1
四川省,自贡市,2007,2
四川省,自贡市,2008,5
四川省,自贡市,2010,1
四川省,自贡市,2011,1
四川省,自贡市,2012,3
四川省,自贡市,2013,1
四川省,自贡市,2014,2
四川省,自贡市,2015,3
四川省,自贡市,2016,5
四川省,自贡市,2018,1
四川省,自贡市,2019,3
四川省,自贡市,2020,3
四川省,自贡市,2022,1
四川省,资阳市,--,20
四川省,资阳市,1811,1
四川省,资阳市,1815,1
四川省,资阳市,1829,1
四川省,资阳市,1832,1
四川省,资阳市,1859,1
四川省,资阳市,1860,1
四川省,资阳市,1862,1
四川省,资阳市,1866,1
四川省,资阳市,1872,1
四川省,资阳市,1876,3
四川省,资阳市,1878,1
四川省,资阳市,1879,2
四川省,资阳市,1881,1
四川省,资阳市,1885,1
四川省,资阳市,1892,2
四川省,资阳市,1894,1
四川省,资阳市,1895,1
四川省,资阳市,1896,1
四川省,资阳市,1898,2
四川省,资阳市,1899,1
四川省,资阳市,1900,3
四川省,资阳市,1902,1
四川省,资阳市,1904,1
四川省,资阳市,1905,2
四川省,资阳市,1907,1
四川省,资阳市,1909,1
四川省,资阳市,1911,1
四川省,资阳市,1913,1
四川省,资阳市,1914,1
四川省,资阳市,1917,1
四川省,资阳市,1919,1
四川省,资阳市,1921,1
四川省,资阳市,1923,2
四川省,资阳市,1924,1
四川省,资阳市,1925,1
四川省,资阳市,1926,1
四川省,资阳市,1927,2
四川省,资阳市,1929,2
四川省,资阳市,1930,2
四川省,资阳市,1931,2
四川省,资阳市,1932,2
四川省,资阳市,1934,3
四川省,资阳市,1936,1
四川省,资阳市,1937,1
四川省,资阳市,1938,1
四川省,资阳市,1939,1
四川省,资阳市,1942,3
四川省,资阳市,1943,2
四川省,资阳市,1946,1
四川省,资阳市,1947,2
四川省,资阳市,1948,1
四川省,资阳市,1985,1
四川省,资阳市,1989,3
四川省,资阳市,1990,1
四川省,资阳市,1992,2
四川省,资阳市,1993,3
四川省,资阳市,1994,6
四川省,资阳市,1995,2
四川省,资阳市,1996,8
四川省,资阳市,1997,5
四川省,资阳市,1998,3
四川省,资阳市,1999,2
四川省,资阳市,2000,4
四川省,资阳市,2001,6
四川省,资阳市,2002,5
四川省,资阳市,2003,2
四川省,资阳市,2004,2
四川省,资阳市,2005,4
四川省,资阳市,2006,5
四川省,资阳市,2007,3
四川省,资阳市,2008,6
四川省,资阳市,2009,2
四川省,资阳市,2010,7
四川省,资阳市,2011,3
四川省,资阳市,2013,1
四川省,资阳市,2014,4
四川省,资阳市,2015,7
四川省,资阳市,2016,8
四川省,资阳市,2018,1
四川省,资阳市,2019,5
四川省,资阳市,2020,5
四川省,达州市,--,21
四川省,达州市,1782,1
四川省,达州市,1796,1
四川省,达州市,1804,1
四川省,达州市,1811,1
四川省,达州市,1818,1
四川省,达州市,1819,1
四川省,达州市,1838,1
四川省,达州市,1842,1
四川省,达州市,1845,1
四川省,达州市,1850,1
四川省,达州市,1851,1
四川省,达州市,1863,1
四川省,达州市,1865,2
四川省,达州市,1866,1
四川省,达州市,1871,2
四川省,达州市,1872,2
四川省,达州市,1875,2
四川省,达州市,1877,1
四川省,达州市,1879,1
四川省,达州市,1882,1
四川省,达州市,1888,1
四川省,达州市,1891,1
四川省,达州市,1895,1
四川省,达州市,1896,1
四川省,达州市,1898,2
四川省,达州市,1904,1
四川省,达州市,1905,1
四川省,达州市,1909,1
四川省,达州市,1910,1
四川省,达州市,1911,1
四川省,达州市,1912,2
四川省,达州市,1916,2
四川省,达州市,1918,1
四川省,达州市,1920,1
四川省,达州市,1922,1
四川省,达州市,1926,1
四川省,达州市,1929,1
四川省,达州市,1931,1
四川省,达州市,1933,1
四川省,达州市,1936,1
四川省,达州市,1937,1
四川省,达州市,1938,1
四川省,达州市,1939,3
四川省,达州市,1940,1
四川省,达州市,1942,1
四川省,达州市,1945,1
四川省,达州市,1946,1
四川省,达州市,1947,1
四川省,达州市,1948,2
四川省,达州市,1949,2
四川省,达州市,1964,1
四川省,达州市,1984,1
四川省,达州市,1987,1
四川省,达州市,1989,1
四川省,达州市,1990,1
四川省,达州市,1992,1
四川省,达州市,1994,1
四川省,达州市,1995,2
四川省,达州市,1996,4
四川省,达州市,1997,8
四川省,达州市,1998,8
四川省,达州市,1999,8
四川省,达州市,2000,34
四川省,达州市,2001,12
四川省,达州市,2002,9
四川省,达州市,2003,12
四川省,达州市,2004,2
四川省,达州市,2005,13
四川省,达州市,2006,8
四川省,达州市,2007,4
四川省,达州市,2008,1
四川省,达州市,2009,10
四川省,达州市,2010,13
四川省,达州市,2011,17
四川省,达州市,2012,3
四川省,达州市,2013,7
四川省,达州市,2014,6
四川省,达州市,2015,12
四川省,达州市,2016,21
四川省,达州市,2017,6
四川省,达州市,2018,4
四川省,达州市,2019,4
四川省,达州市,2020,3
四川省,达州市,2021,2
四川省,达州市,2022,1
四川省,达州市,2023,3
四川省,遂宁市,--,2
四川省,遂宁市,1865,1
四川省,遂宁市,1869,1
四川省,遂宁市,1889,1
四川省,遂宁市,1891,1
四川省,遂宁市,1900,1
四川省,遂宁市,1921,1
四川省,遂宁市,1923,1
四川省,遂宁市,1924,1
四川省,遂宁市,1925,1
四川省,遂宁市,1930,1
四川省,遂宁市,1939,1
四川省,遂宁市,1946,1
四川省,遂宁市,1993,1
四川省,遂宁市,1996,1
四川省,遂宁市,1998,2
四川省,遂宁市,1999,4
四川省,遂宁市,2000,6
四川省,遂宁市,2002,2
四川省,遂宁市,2003,2
四川省,遂宁市,2004,3
四川省,遂宁市,2005,4
四川省,遂宁市,2006,2
四川省,遂宁市,2008,3
四川省,遂宁市,2009,3
四川省,遂宁市,2010,1
四川省,遂宁市,2011,5
四川省,遂宁市,2012,5
四川省,遂宁市,2013,8
四川省,遂宁市,2014,2
四川省,遂宁市,2015,5
四川省,遂宁市,2016,6
四川省,遂宁市,2017,6
四川省,遂宁市,2018,1
四川省,遂宁市,2019,9
四川省,遂宁市,2020,3
四川省,重庆市,--,1
四川省,重庆市,2012,1
四川省,阿坝藏族羌族自治州,2004,1
四川省,雅安市,--,1
四川省,雅安市,1911,1
四川省,雅安市,1996,1
四川省,雅安市,1997,1
四川省,雅安市,2003,1
四川省,雅安市,2007,1
四川省,雅安市,2008,1
四川省,雅安市,2013,1
四川省,雅安市,2014,1
四川省,雅安市,2015,4
四川省,雅安市,2016,1
四川省,雅安市,2017,1
四川省,雅安市,2018,2
四川省,雅安市,2019,2
四川省,雅安市,2020,3
四川省,雅安市,2021,1
天津市,天津市,--,16
天津市,天津市,1782,1
天津市,天津市,1784,1
天津市,天津市,1805,1
天津市,天津市,1814,1
天津市,天津市,1831,1
天津市,天津市,1846,1
天津市,天津市,1848,1
天津市,天津市,1864,1
天津市,天津市,1870,1
天津市,天津市,1886,1
天津市,天津市,1887,1
天津市,天津市,1892,1
天津市,天津市,1894,1
天津市,天津市,1896,1
天津市,天津市,1902,1
天津市,天津市,1903,1
天津市,天津市,1907,1
天津市,天津市,1908,1
天津市,天津市,1909,1
天津市,天津市,1914,1
天津市,天津市,1917,1
天津市,天津市,1918,3
天津市,天津市,1920,1
天津市,天津市,1923,1
天津市,天津市,1924,1
天津市,天津市,1926,1
天津市,天津市,1927,1
天津市,天津市,1928,1
天津市,天津市,1930,2
天津市,天津市,1935,1
天津市,天津市,1936,3
天津市,天津市,1937,1
天津市,天津市,1938,1
天津市,天津市,1941,1
天津市,天津市,1942,1
天津市,天津市,1944,3
天津市,天津市,1947,1
天津市,天津市,1983,1
天津市,天津市,1988,1
天津市,天津市,1990,1
天津市,天津市,1995,2
天津市,天津市,1997,1
天津市,天津市,1999,2
天津市,天津市,2000,1
天津市,天津市,2004,1
天津市,天津市,2005,3
天津市,天津市,2008,2
天津市,天津市,2009,1
天津市,天津市,2010,1
天津市,天津市,2011,1
天津市,天津市,2012,4
天津市,天津市,2013,4
天津市,天津市,2014,3
天津市,天津市,2015,3
天津市,天津市,2016,3
天津市,天津市,2017,8
天津市,天津市,2018,6
天津市,天津市,2019,2
天津市,天津市,2020,2
宁夏回族自治区,中卫市,2001,1
宁夏回族自治区,中卫市,2006,1
宁夏回族自治区,中卫市,2013,1
宁夏回族自治区,中卫市,2014,2
宁夏回族自治区,中卫市,2016,1
宁夏回族自治区,中卫市,2019,1
宁夏回族自治区,吴忠市,2008,1
宁夏回族自治区,吴忠市,2009,3
宁夏回族自治区,吴忠市,2012,1
宁夏回族自治区,吴忠市,2013,1
宁夏回族自治区,吴忠市,2014,1
宁夏回族自治区,吴忠市,2015,2
宁夏回族自治区,吴忠市,2016,1
宁夏回族自治区,吴忠市,2017,2
宁夏回族自治区,回族自治区银川市,1999,1
宁夏回族自治区,固原市,2013,1
宁夏回族自治区,固原市,2015,2
宁夏回族自治区,固原市,2016,3
宁夏回族自治区,固原市,2017,1
宁夏回族自治区,固原市,2018,2
宁夏回族自治区,固原市,2019,1
宁夏回族自治区,固原市,2020,1
宁夏回族自治区,石嘴山市,2001,1
宁夏回族自治区,石嘴山市,2007,1
宁夏回族自治区,石嘴山市,2013,1
宁夏回族自治区,石嘴山市,2015,1
宁夏回族自治区,石嘴山市,2018,1
宁夏回族自治区,银川市,2012,1
宁夏回族自治区,银川市,2018,1
宁夏回族自治区,银川市,2019,2
安徽省,亳州市,1920,1
安徽省,亳州市,1926,1
